id,tenant_id,plant_id,timestamp,active_power_kw,energy_kwh,daily_yield_kwh,inv1_ac_kw,inv1_dc_kw,inv1_eff,inverter_data,irradiance_wm2,temp_c,humidity,wind_mps,rain_prob,alarm_code,severity
1005,1,1,2026-02-04T06:10:00Z,782.82,65.2347,2900.72,156.56,166.1,0.9426,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 156.56, ""dc_kw"": 166.1, ""eff"": 0.9426}}",847.5,37.0,55.9,4.02,39.8,,
1006,1,1,2026-02-04T06:15:00Z,784.13,65.3445,2966.07,156.83,164.78,0.9517,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 156.83, ""dc_kw"": 164.78, ""eff"": 0.9517}}",810.4,36.5,54.0,3.39,38.1,,
1007,1,1,2026-02-04T06:20:00Z,785.79,65.4823,3031.55,157.16,164.93,0.9529,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 157.16, ""dc_kw"": 164.93, ""eff"": 0.9529}}",859.2,37.8,56.5,3.96,39.6,,
1008,1,1,2026-02-04T06:25:00Z,805.12,67.0937,3098.64,161.02,167.31,0.9625,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 161.02, ""dc_kw"": 167.31, ""eff"": 0.9625}}",846.9,36.8,54.4,3.75,35.7,,
1009,1,1,2026-02-04T06:30:00Z,771.74,64.3114,3162.95,154.35,158.35,0.9748,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 154.35, ""dc_kw"": 158.35, ""eff"": 0.9748}}",809.1,36.8,53.4,3.97,33.0,,
1010,1,1,2026-02-04T06:35:00Z,819.24,68.2697,3231.22,163.85,168.78,0.9708,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 163.85, ""dc_kw"": 168.78, ""eff"": 0.9708}}",843.3,36.9,56.8,3.41,28.7,,
1011,1,1,2026-02-04T06:40:00Z,813.0,67.7503,3298.97,162.6,173.01,0.9398,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 162.6, ""dc_kw"": 173.01, ""eff"": 0.9398}}",826.3,37.1,54.2,3.75,27.8,,
1012,1,1,2026-02-04T06:45:00Z,825.35,68.7795,3367.75,165.07,171.31,0.9636,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 165.07, ""dc_kw"": 171.31, ""eff"": 0.9636}}",848.4,36.7,54.5,3.89,31.9,,
1013,1,1,2026-02-04T06:50:00Z,748.53,62.3774,3430.13,149.71,154.7,0.9677,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 149.71, ""dc_kw"": 154.7, ""eff"": 0.9677}}",798.4,37.4,57.5,3.19,40.2,,
1014,1,1,2026-02-04T06:55:00Z,792.07,66.0055,3496.14,158.41,167.13,0.9479,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 158.41, ""dc_kw"": 167.13, ""eff"": 0.9479}}",831.7,37.5,57.9,3.26,31.7,,
1015,1,1,2026-02-04T07:00:00Z,791.21,65.9345,3562.07,158.24,168.2,0.9408,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 158.24, ""dc_kw"": 168.2, ""eff"": 0.9408}}",827.2,36.8,57.4,3.11,27.4,,
1016,1,1,2026-02-04T07:05:00Z,766.45,63.8708,3625.94,153.29,158.18,0.9691,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 153.29, ""dc_kw"": 158.18, ""eff"": 0.9691}}",819.8,36.4,52.4,4.23,30.1,,
1017,1,1,2026-02-04T07:10:00Z,732.81,61.0679,3687.01,146.56,155.2,0.9444,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 146.56, ""dc_kw"": 155.2, ""eff"": 0.9444}}",791.0,36.9,53.0,4.09,32.0,,
1018,1,1,2026-02-04T07:15:00Z,759.07,63.2559,3750.27,151.81,158.33,0.9588,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 151.81, ""dc_kw"": 158.33, ""eff"": 0.9588}}",812.9,36.1,57.7,4.1,27.8,,
1019,1,1,2026-02-04T07:20:00Z,781.44,65.1197,3815.38,156.29,164.21,0.9518,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 156.29, ""dc_kw"": 164.21, ""eff"": 0.9518}}",808.9,36.9,57.6,3.73,33.4,LOW_EFFICIENCY,Warning
1020,1,1,2026-02-04T07:25:00Z,774.94,64.5784,3879.96,154.99,158.32,0.9789,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 154.99, ""dc_kw"": 158.32, ""eff"": 0.9789}}",784.9,36.0,54.4,4.01,33.8,,
1021,1,1,2026-02-04T07:30:00Z,779.6,64.967,3944.93,155.92,160.51,0.9714,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 155.92, ""dc_kw"": 160.51, ""eff"": 0.9714}}",806.4,37.0,53.7,4.09,32.7,,
1022,1,1,2026-02-04T07:35:00Z,778.86,64.9049,4009.84,155.77,162.26,0.96,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 155.77, ""dc_kw"": 162.26, ""eff"": 0.96}}",803.8,37.1,53.1,3.26,39.4,,
1023,1,1,2026-02-04T07:40:00Z,758.95,63.2462,4073.08,151.79,159.49,0.9517,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 151.79, ""dc_kw"": 159.49, ""eff"": 0.9517}}",772.7,36.6,54.4,4.16,29.5,,
1024,1,1,2026-02-04T07:45:00Z,735.65,61.3044,4134.39,147.13,149.52,0.984,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 147.13, ""dc_kw"": 149.52, ""eff"": 0.984}}",773.6,37.1,56.2,3.86,29.1,,
1025,1,1,2026-02-04T07:50:00Z,772.13,64.3439,4198.73,154.43,162.42,0.9508,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 154.43, ""dc_kw"": 162.42, ""eff"": 0.9508}}",809.8,35.7,52.6,3.91,30.8,,
1026,1,1,2026-02-04T07:55:00Z,753.36,62.7798,4261.51,150.67,154.08,0.9779,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 150.67, ""dc_kw"": 154.08, ""eff"": 0.9779}}",771.4,35.6,56.2,3.87,31.6,,
1027,1,1,2026-02-04T08:00:00Z,705.34,58.778,4320.29,141.07,149.68,0.9425,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 141.07, ""dc_kw"": 149.68, ""eff"": 0.9425}}",737.6,35.6,57.5,3.31,37.1,,
1028,1,1,2026-02-04T08:05:00Z,689.25,57.4379,4377.73,137.85,146.62,0.9402,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 137.85, ""dc_kw"": 146.62, ""eff"": 0.9402}}",744.4,36.9,52.8,3.94,38.5,,
1029,1,1,2026-02-04T08:10:00Z,717.74,59.8116,4437.54,143.55,151.7,0.9463,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 143.55, ""dc_kw"": 151.7, ""eff"": 0.9463}}",740.0,36.1,54.3,2.96,37.3,,
1030,1,1,2026-02-04T08:15:00Z,717.96,59.8304,4497.37,143.59,147.14,0.9759,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 143.59, ""dc_kw"": 147.14, ""eff"": 0.9759}}",727.5,35.2,56.1,3.13,36.3,,
1031,1,1,2026-02-04T08:20:00Z,685.12,57.0933,4554.46,137.02,140.66,0.9741,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 137.02, ""dc_kw"": 140.66, ""eff"": 0.9741}}",749.3,36.5,54.3,3.23,26.7,,
1032,1,1,2026-02-04T08:25:00Z,751.04,62.5867,4617.05,150.21,157.36,0.9546,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 150.21, ""dc_kw"": 157.36, ""eff"": 0.9546}}",753.5,35.6,53.4,2.93,32.2,,
1033,1,1,2026-02-04T08:30:00Z,679.35,56.6121,4673.66,135.87,143.49,0.9469,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 135.87, ""dc_kw"": 143.49, ""eff"": 0.9469}}",729.1,35.2,57.3,3.84,38.3,,
1034,1,1,2026-02-04T08:35:00Z,660.46,55.0385,4728.7,132.09,134.56,0.9816,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 132.09, ""dc_kw"": 134.56, ""eff"": 0.9816}}",686.2,35.3,55.4,3.03,29.0,,
1035,1,1,2026-02-04T08:40:00Z,648.43,54.0359,4782.73,129.69,135.09,0.96,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 129.69, ""dc_kw"": 135.09, ""eff"": 0.96}}",683.0,35.2,53.0,3.29,30.6,,
1036,1,1,2026-02-04T08:45:00Z,667.29,55.6076,4838.34,133.46,138.11,0.9663,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 133.46, ""dc_kw"": 138.11, ""eff"": 0.9663}}",709.1,35.6,54.2,2.83,29.2,,
1037,1,1,2026-02-04T08:50:00Z,656.76,54.73,4893.07,131.35,135.92,0.9664,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 131.35, ""dc_kw"": 135.92, ""eff"": 0.9664}}",656.1,35.2,57.9,3.83,28.5,,
1038,1,1,2026-02-04T08:55:00Z,661.16,55.0965,4948.17,132.23,135.05,0.9792,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 132.23, ""dc_kw"": 135.05, ""eff"": 0.9792}}",681.2,35.3,57.8,3.61,30.9,,
1039,1,1,2026-02-04T09:00:00Z,645.7,53.8082,5001.98,129.14,133.38,0.9682,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 129.14, ""dc_kw"": 133.38, ""eff"": 0.9682}}",679.7,34.9,54.0,3.48,34.7,,
1040,1,1,2026-02-04T09:05:00Z,613.57,51.1307,5053.11,122.71,126.17,0.9726,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 122.71, ""dc_kw"": 126.17, ""eff"": 0.9726}}",652.7,35.6,53.4,3.47,39.3,,
1041,1,1,2026-02-04T09:10:00Z,602.33,50.1943,5103.3,120.47,128.01,0.9411,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 120.47, ""dc_kw"": 128.01, ""eff"": 0.9411}}",643.1,34.0,54.2,3.03,28.2,,
1042,1,1,2026-02-04T09:15:00Z,612.85,51.0705,5154.37,122.57,125.89,0.9736,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 122.57, ""dc_kw"": 125.89, ""eff"": 0.9736}}",630.0,35.2,56.4,3.06,30.1,,
1043,1,1,2026-02-04T09:20:00Z,605.94,50.4953,5204.87,121.19,127.53,0.9503,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 121.19, ""dc_kw"": 127.53, ""eff"": 0.9503}}",640.7,34.6,53.7,2.64,38.6,,
1044,1,1,2026-02-04T09:25:00Z,606.86,50.5716,5255.44,121.37,126.89,0.9565,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 121.37, ""dc_kw"": 126.89, ""eff"": 0.9565}}",624.1,34.5,53.5,3.48,36.7,,
1045,1,1,2026-02-04T09:30:00Z,572.27,47.6892,5303.13,114.45,121.02,0.9458,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 114.45, ""dc_kw"": 121.02, ""eff"": 0.9458}}",583.5,33.3,57.2,2.65,28.8,,
1046,1,1,2026-02-04T09:35:00Z,504.32,42.0269,5345.15,100.86,103.77,0.972,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 100.86, ""dc_kw"": 103.77, ""eff"": 0.972}}",549.6,34.1,57.0,3.75,29.4,,
1047,1,1,2026-02-04T09:40:00Z,551.86,45.9882,5391.14,110.37,114.02,0.968,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 110.37, ""dc_kw"": 114.02, ""eff"": 0.968}}",574.1,33.3,53.1,2.84,30.2,,
1048,1,1,2026-02-04T09:45:00Z,542.83,45.2357,5436.38,108.57,112.84,0.9621,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 108.57, ""dc_kw"": 112.84, ""eff"": 0.9621}}",564.2,32.9,57.8,3.01,28.4,,
1049,1,1,2026-02-04T09:50:00Z,550.82,45.9021,5482.28,110.16,113.16,0.9735,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 110.16, ""dc_kw"": 113.16, ""eff"": 0.9735}}",549.2,33.9,56.8,2.49,31.6,,
1050,1,1,2026-02-04T09:55:00Z,506.34,42.1951,5524.48,101.27,105.9,0.9563,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 101.27, ""dc_kw"": 105.9, ""eff"": 0.9563}}",525.3,32.7,56.4,2.77,32.8,,
1051,1,1,2026-02-04T10:00:00Z,436.04,36.3366,5560.81,87.21,90.66,0.9619,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 87.21, ""dc_kw"": 90.66, ""eff"": 0.9619}}",479.7,32.5,54.8,2.61,28.7,,
1052,1,1,2026-02-04T10:05:00Z,472.87,39.4059,5600.22,94.57,97.68,0.9682,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 94.57, ""dc_kw"": 97.68, ""eff"": 0.9682}}",490.4,33.6,57.6,3.65,31.5,,
1053,1,1,2026-02-04T10:10:00Z,439.15,36.5961,5636.81,87.83,91.58,0.959,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 87.83, ""dc_kw"": 91.58, ""eff"": 0.959}}",470.7,32.0,57.5,2.86,34.4,,
1054,1,1,2026-02-04T10:15:00Z,482.39,40.1994,5677.01,96.48,99.6,0.9687,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 96.48, ""dc_kw"": 99.6, ""eff"": 0.9687}}",486.0,32.9,55.1,2.97,36.2,,
1055,1,1,2026-02-04T10:20:00Z,457.94,38.1621,5715.18,91.59,94.35,0.9708,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 91.59, ""dc_kw"": 94.35, ""eff"": 0.9708}}",460.2,32.0,52.2,3.36,35.3,,
1056,1,1,2026-02-04T10:25:00Z,431.59,35.9657,5751.14,86.32,88.33,0.9773,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 86.32, ""dc_kw"": 88.33, ""eff"": 0.9773}}",416.3,32.1,56.1,2.61,34.9,GRID_FLUCT,Info
1057,1,1,2026-02-04T10:30:00Z,442.91,36.9092,5788.05,88.58,92.01,0.9627,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 88.58, ""dc_kw"": 92.01, ""eff"": 0.9627}}",431.3,32.2,57.5,2.77,34.7,,
1058,1,1,2026-02-04T10:35:00Z,392.59,32.7157,5820.77,78.52,82.08,0.9566,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 78.52, ""dc_kw"": 82.08, ""eff"": 0.9566}}",394.7,32.3,53.5,2.61,40.4,,
1059,1,1,2026-02-04T10:40:00Z,383.7,31.9747,5852.74,76.74,80.37,0.9549,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 76.74, ""dc_kw"": 80.37, ""eff"": 0.9549}}",378.0,32.2,56.4,2.31,35.4,,
1060,1,1,2026-02-04T10:45:00Z,390.2,32.5166,5885.26,78.04,83.07,0.9395,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 78.04, ""dc_kw"": 83.07, ""eff"": 0.9395}}",382.1,32.1,54.4,2.56,40.7,,
1061,1,1,2026-02-04T10:50:00Z,346.0,28.8334,5914.09,69.2,71.26,0.9711,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 69.2, ""dc_kw"": 71.26, ""eff"": 0.9711}}",362.6,31.3,55.9,3.09,28.4,,
1062,1,1,2026-02-04T10:55:00Z,280.29,23.3573,5937.45,56.06,59.16,0.9476,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 56.06, ""dc_kw"": 59.16, ""eff"": 0.9476}}",315.3,31.7,54.7,3.16,28.7,,
1063,1,1,2026-02-04T11:00:00Z,317.49,26.4578,5963.91,63.5,67.06,0.9469,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 63.5, ""dc_kw"": 67.06, ""eff"": 0.9469}}",303.2,31.5,54.5,2.89,35.3,,
1064,1,1,2026-02-04T11:05:00Z,297.72,24.81,5988.72,59.54,63.08,0.9439,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 59.54, ""dc_kw"": 63.08, ""eff"": 0.9439}}",293.5,30.3,54.1,2.8,33.1,,
1065,1,1,2026-02-04T11:10:00Z,294.83,24.5693,6013.29,58.97,62.75,0.9397,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 58.97, ""dc_kw"": 62.75, ""eff"": 0.9397}}",299.0,29.6,55.5,3.3,27.3,,
1066,1,1,2026-02-04T11:15:00Z,285.15,23.7625,6037.05,57.03,59.65,0.9561,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 57.03, ""dc_kw"": 59.65, ""eff"": 0.9561}}",296.1,30.6,57.6,2.6,30.9,,
1067,1,1,2026-02-04T11:20:00Z,246.86,20.5718,6057.62,49.37,51.68,0.9554,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 49.37, ""dc_kw"": 51.68, ""eff"": 0.9554}}",279.6,30.5,57.6,2.82,31.6,,
1068,1,1,2026-02-04T11:25:00Z,182.7,15.2248,6072.84,36.54,37.81,0.9665,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 36.54, ""dc_kw"": 37.81, ""eff"": 0.9665}}",208.3,29.7,56.2,2.86,39.2,,
1069,1,1,2026-02-04T11:30:00Z,207.2,17.2665,6090.11,41.44,43.13,0.9608,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 41.44, ""dc_kw"": 43.13, ""eff"": 0.9608}}",201.6,29.9,56.9,2.37,35.2,,
1070,1,1,2026-02-04T11:35:00Z,166.52,13.8765,6103.99,33.3,35.38,0.9414,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 33.3, ""dc_kw"": 35.38, ""eff"": 0.9414}}",178.6,30.2,67.7,2.91,26.1,,
1071,1,1,2026-02-04T11:40:00Z,141.33,11.7775,6115.77,28.27,29.49,0.9586,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 28.27, ""dc_kw"": 29.49, ""eff"": 0.9586}}",169.2,29.1,65.6,2.34,35.1,,
1072,1,1,2026-02-04T11:45:00Z,171.88,14.3234,6130.09,34.38,36.26,0.9482,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 34.38, ""dc_kw"": 36.26, ""eff"": 0.9482}}",187.8,29.7,67.1,2.97,36.9,,
1073,1,1,2026-02-04T11:50:00Z,160.92,13.4104,6143.5,32.18,33.77,0.9529,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 32.18, ""dc_kw"": 33.77, ""eff"": 0.9529}}",145.4,28.9,67.1,2.42,27.8,,
1074,1,1,2026-02-04T11:55:00Z,136.84,11.4031,6154.9,27.37,28.8,0.9502,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 27.37, ""dc_kw"": 28.8, ""eff"": 0.9502}}",129.2,29.1,63.0,2.31,27.6,,
1075,1,1,2026-02-04T12:00:00Z,101.4,8.4503,6163.35,20.28,20.67,0.9812,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 20.28, ""dc_kw"": 20.67, ""eff"": 0.9812}}",123.5,28.6,62.5,2.26,36.6,,
1076,1,1,2026-02-04T12:05:00Z,82.62,6.8846,6170.24,16.52,17.48,0.9455,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 16.52, ""dc_kw"": 17.48, ""eff"": 0.9455}}",106.4,27.6,63.5,2.28,39.3,,
1077,1,1,2026-02-04T12:10:00Z,101.09,8.4246,6178.66,20.22,20.92,0.9664,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 20.22, ""dc_kw"": 20.92, ""eff"": 0.9664}}",85.9,27.2,66.2,2.76,39.9,,
1078,1,1,2026-02-04T12:15:00Z,50.06,4.1721,6182.83,10.01,10.24,0.9779,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 10.01, ""dc_kw"": 10.24, ""eff"": 0.9779}}",46.9,28.0,66.4,2.09,35.5,,
1079,1,1,2026-02-04T12:20:00Z,45.71,3.8094,6186.64,9.14,9.4,0.9729,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 9.14, ""dc_kw"": 9.4, ""eff"": 0.9729}}",19.6,26.8,62.5,1.68,37.0,,
1080,1,1,2026-02-04T12:25:00Z,0.0,0.0,6186.64,0.0,0.0,0.9635,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9635}}",10.2,27.8,67.7,2.28,25.9,,
1081,1,1,2026-02-04T12:30:00Z,29.78,2.4816,6189.12,5.96,6.16,0.9665,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 5.96, ""dc_kw"": 6.16, ""eff"": 0.9665}}",28.8,26.7,64.2,2.38,37.8,,
1082,1,1,2026-02-04T12:35:00Z,20.23,1.6861,6190.81,4.05,4.21,0.9619,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 4.05, ""dc_kw"": 4.21, ""eff"": 0.9619}}",0.0,27.1,64.8,1.69,40.0,,
1083,1,1,2026-02-04T12:40:00Z,12.18,1.0148,6191.83,2.44,2.52,0.9663,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 2.44, ""dc_kw"": 2.52, ""eff"": 0.9663}}",0.0,27.2,62.9,2.36,37.9,,
1084,1,1,2026-02-04T12:45:00Z,0.0,0.0,6191.83,0.0,0.0,0.9767,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9767}}",0.0,27.8,62.7,2.8,36.5,,
1085,1,1,2026-02-04T12:50:00Z,19.67,1.6394,6193.46,3.93,4.15,0.9489,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 3.93, ""dc_kw"": 4.15, ""eff"": 0.9489}}",0.0,27.3,64.3,2.78,30.9,,
1086,1,1,2026-02-04T12:55:00Z,0.0,0.0,6193.46,0.0,0.0,0.9613,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9613}}",14.0,27.5,66.2,1.57,38.9,,
1087,1,1,2026-02-04T13:00:00Z,2.88,0.2397,6193.7,0.58,0.6,0.9546,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.58, ""dc_kw"": 0.6, ""eff"": 0.9546}}",0.0,27.8,66.0,2.6,40.8,,
1088,1,1,2026-02-04T13:05:00Z,0.0,0.0,6193.7,0.0,0.0,0.9707,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9707}}",10.7,27.8,66.5,2.01,33.8,,
1089,1,1,2026-02-04T13:10:00Z,4.82,0.4019,6194.11,0.96,0.99,0.9756,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.96, ""dc_kw"": 0.99, ""eff"": 0.9756}}",0.0,27.6,64.4,1.67,37.2,,
1090,1,1,2026-02-04T13:15:00Z,32.55,2.7125,6196.82,6.51,6.83,0.9525,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 6.51, ""dc_kw"": 6.83, ""eff"": 0.9525}}",21.0,27.3,64.7,1.71,27.9,,
1091,1,1,2026-02-04T13:20:00Z,13.56,1.1298,6197.95,2.71,2.81,0.9653,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 2.71, ""dc_kw"": 2.81, ""eff"": 0.9653}}",0.0,26.5,66.5,2.46,26.0,,
1092,1,1,2026-02-04T13:25:00Z,31.08,2.59,6200.54,6.22,6.34,0.9811,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 6.22, ""dc_kw"": 6.34, ""eff"": 0.9811}}",10.7,27.8,62.9,2.74,32.3,,
1093,1,1,2026-02-04T13:30:00Z,9.01,0.7505,6201.29,1.8,1.86,0.9661,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 1.8, ""dc_kw"": 1.86, ""eff"": 0.9661}}",0.0,27.8,63.1,1.57,40.6,,
1094,1,1,2026-02-04T13:35:00Z,27.25,2.2711,6203.56,5.45,5.62,0.9703,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 5.45, ""dc_kw"": 5.62, ""eff"": 0.9703}}",28.2,27.2,64.4,1.54,29.5,,
1095,1,1,2026-02-04T13:40:00Z,36.54,3.045,6206.61,7.31,7.5,0.9744,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 7.31, ""dc_kw"": 7.5, ""eff"": 0.9744}}",27.3,27.2,64.3,2.4,37.8,,
1096,1,1,2026-02-04T13:45:00Z,0.0,0.0,6206.61,0.0,0.0,0.9431,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9431}}",21.9,27.2,63.7,2.35,31.4,,
1097,1,1,2026-02-04T13:50:00Z,4.36,0.3632,6206.97,0.87,0.92,0.9517,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.87, ""dc_kw"": 0.92, ""eff"": 0.9517}}",0.0,27.3,65.1,1.53,34.5,,
1098,1,1,2026-02-04T13:55:00Z,10.6,0.883,6207.85,2.12,2.2,0.9651,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 2.12, ""dc_kw"": 2.2, ""eff"": 0.9651}}",14.7,27.5,63.1,2.13,35.6,,
1099,1,1,2026-02-04T14:00:00Z,18.77,1.5643,6209.42,3.75,3.99,0.9403,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 3.75, ""dc_kw"": 3.99, ""eff"": 0.9403}}",0.0,26.3,67.5,2.53,28.7,,
1100,1,1,2026-02-04T14:05:00Z,8.42,0.7016,6210.12,1.68,1.73,0.9715,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 1.68, ""dc_kw"": 1.73, ""eff"": 0.9715}}",3.4,27.1,66.9,2.14,33.7,,
1101,1,1,2026-02-04T14:10:00Z,0.0,0.0,6210.12,0.0,0.0,0.9663,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9663}}",17.4,26.4,66.5,2.76,39.3,,
1102,1,1,2026-02-04T14:15:00Z,0.0,0.0,6210.12,0.0,0.0,0.9466,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9466}}",0.0,27.1,66.8,1.66,27.8,,
1103,1,1,2026-02-04T14:20:00Z,0.0,0.0,6210.12,0.0,0.0,0.9639,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9639}}",3.7,27.6,62.2,2.77,33.5,,
1104,1,1,2026-02-04T14:25:00Z,1.17,0.0972,6210.21,0.23,0.24,0.9746,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.23, ""dc_kw"": 0.24, ""eff"": 0.9746}}",0.0,27.7,62.0,1.89,40.1,,
1105,1,1,2026-02-04T14:30:00Z,38.64,3.2198,6213.43,7.73,8.09,0.9552,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 7.73, ""dc_kw"": 8.09, ""eff"": 0.9552}}",9.5,26.9,65.5,2.4,33.7,,
1106,1,1,2026-02-04T14:35:00Z,0.0,0.0,6213.43,0.0,0.0,0.9529,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9529}}",2.3,26.5,62.6,2.57,29.4,,
1107,1,1,2026-02-04T14:40:00Z,0.0,0.0,6213.43,0.0,0.0,0.9674,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9674}}",20.0,27.7,65.6,1.78,31.3,,
1108,1,1,2026-02-04T14:45:00Z,0.0,0.0,6213.43,0.0,0.0,0.9508,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 0.0, ""dc_kw"": 0.0, ""eff"": 0.9508}}",0.0,26.6,64.3,2.67,31.9,,
1109,1,1,2026-02-04T14:50:00Z,29.72,2.4768,6215.91,5.94,6.12,0.9707,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 5.94, ""dc_kw"": 6.12, ""eff"": 0.9707}}",0.0,27.3,65.2,1.59,36.9,,
