timestamp,active_power_kw,irradiance_wm2,temp_c,humidity,wind_mps,rain_prob,inv1_ac_kw,inv1_dc_kw,inv1_eff
2026-02-02 13:25:00+00:00,27.06,28.1,27.4,64.9,1.97,11.7,5.41,5.74,0.9426
2026-02-02 13:30:00+00:00,0.0,0.0,26.3,63.2,2.68,13.9,0.0,0.0,0.9602
2026-02-02 13:35:00+00:00,19.78,0.0,27.8,63.9,2.41,16.3,3.96,4.05,0.9773
2026-02-02 13:40:00+00:00,9.2,0.0,27.1,63.0,2.35,13.9,1.84,1.88,0.9773
2026-02-02 13:45:00+00:00,23.06,1.0,26.8,67.4,2.17,13.8,4.61,4.8,0.9616
2026-02-02 13:50:00+00:00,0.0,0.0,27.2,65.0,1.68,10.9,0.0,0.0,0.9687
2026-02-02 13:55:00+00:00,0.0,0.0,26.5,64.2,2.43,10.2,0.0,0.0,0.9762
2026-02-02 14:00:00+00:00,33.11,13.2,27.0,64.9,1.77,10.9,6.62,7.04,0.9407
2026-02-02 14:05:00+00:00,4.34,0.0,27.1,63.0,2.32,9.0,0.87,0.92,0.9422
2026-02-02 14:10:00+00:00,0.0,0.0,26.5,67.7,2.28,16.9,0.0,0.0,0.9721
2026-02-02 14:15:00+00:00,31.68,9.7,26.7,62.5,2.08,23.3,6.34,6.69,0.9474
2026-02-02 14:20:00+00:00,29.23,19.8,27.2,66.8,2.57,11.2,5.85,6.14,0.9516
2026-02-02 14:25:00+00:00,6.48,13.5,26.7,64.7,2.27,11.9,1.3,1.37,0.9446
2026-02-02 14:30:00+00:00,0.0,0.0,27.6,65.0,2.05,10.7,0.0,0.0,0.9611
2026-02-02 14:35:00+00:00,5.78,6.9,26.3,66.7,2.15,10.2,1.16,1.22,0.9456
2026-02-02 14:40:00+00:00,7.47,6.2,27.5,67.4,2.51,18.2,1.49,1.56,0.9564
2026-02-02 14:45:00+00:00,0.0,0.0,27.0,63.4,2.54,20.3,0.0,0.0,0.9662
2026-02-02 14:50:00+00:00,12.97,14.5,27.4,66.2,1.63,10.5,2.59,2.73,0.9502
2026-02-02 14:55:00+00:00,33.95,21.5,26.7,67.3,2.03,11.3,6.79,6.96,0.9753
2026-02-02 15:00:00+00:00,0.0,4.7,26.4,62.0,2.35,18.8,0.0,0.0,0.956
2026-02-02 15:05:00+00:00,0.0,0.0,27.2,63.5,2.61,14.8,0.0,0.0,0.9521
2026-02-02 15:10:00+00:00,2.94,10.8,27.4,64.5,2.52,15.7,0.59,0.61,0.9647
2026-02-02 15:15:00+00:00,21.3,0.0,26.7,64.1,2.42,19.5,4.26,4.39,0.9694
2026-02-02 15:20:00+00:00,8.79,14.9,26.9,66.2,1.71,11.7,1.76,1.84,0.955
2026-02-02 15:25:00+00:00,0.0,3.0,27.3,66.2,1.71,22.9,0.0,0.0,0.9438
2026-02-02 15:30:00+00:00,0.0,0.0,27.7,64.6,1.58,11.8,0.0,0.0,0.9414
2026-02-02 15:35:00+00:00,5.85,0.0,27.8,65.7,2.18,19.1,1.17,1.19,0.9823
2026-02-02 15:40:00+00:00,37.28,19.2,27.2,64.6,1.76,18.3,7.46,7.83,0.9526
2026-02-02 15:45:00+00:00,0.0,0.0,27.2,65.1,1.8,11.0,0.0,0.0,0.9505
2026-02-02 15:50:00+00:00,0.0,0.0,26.5,68.0,2.51,13.8,0.0,0.0,0.9661
2026-02-02 15:55:00+00:00,20.84,1.1,27.4,62.4,1.62,12.7,4.17,4.25,0.9809
2026-02-02 16:00:00+00:00,25.78,0.0,27.7,63.7,2.29,11.4,5.16,5.34,0.9656
2026-02-02 16:05:00+00:00,26.82,0.0,26.9,62.6,1.59,12.9,5.36,5.5,0.9759
2026-02-02 16:10:00+00:00,55.08,27.4,27.6,66.9,2.25,18.9,11.02,11.41,0.9651
2026-02-02 16:15:00+00:00,21.25,16.2,27.4,67.8,2.1,15.4,4.25,4.52,0.941
2026-02-02 16:20:00+00:00,0.0,0.0,26.3,65.8,2.79,18.6,0.0,0.0,0.9539
2026-02-02 16:25:00+00:00,2.69,27.3,27.0,62.1,2.58,12.2,0.54,0.55,0.97
2026-02-02 16:30:00+00:00,42.82,19.3,26.3,67.6,2.12,13.8,8.56,9.0,0.9518
2026-02-02 16:35:00+00:00,40.71,26.8,27.3,67.5,2.15,11.5,8.14,8.32,0.979
2026-02-02 16:40:00+00:00,0.0,0.0,26.5,63.5,2.3,10.8,0.0,0.0,0.9811
2026-02-02 16:45:00+00:00,0.0,10.5,27.3,65.7,2.49,16.6,0.0,0.0,0.9614
2026-02-02 16:50:00+00:00,6.63,7.2,27.0,67.9,2.67,21.5,1.33,1.35,0.984
2026-02-02 16:55:00+00:00,42.75,25.0,26.6,63.3,2.25,9.3,8.55,8.9,0.9613
2026-02-02 17:00:00+00:00,31.02,2.4,27.0,64.4,2.39,11.1,6.2,6.39,0.9712
2026-02-02 17:05:00+00:00,0.0,0.0,27.3,62.1,1.77,17.2,0.0,0.0,0.9673
2026-02-02 17:10:00+00:00,0.0,0.0,27.1,63.4,2.11,17.7,0.0,0.0,0.9622
2026-02-02 17:15:00+00:00,0.0,0.0,27.3,64.2,2.61,12.7,0.0,0.0,0.9456
2026-02-02 17:20:00+00:00,0.46,4.6,26.6,62.6,1.85,12.0,0.09,0.1,0.9569
2026-02-02 17:25:00+00:00,0.0,0.0,27.7,62.9,2.55,11.1,0.0,0.0,0.9845
2026-02-02 17:30:00+00:00,24.52,21.0,27.0,66.3,2.52,13.0,4.9,5.08,0.9653
2026-02-02 17:35:00+00:00,7.79,0.0,27.3,62.4,2.56,15.6,1.56,1.62,0.96
2026-02-02 17:40:00+00:00,0.0,0.0,26.8,65.4,2.71,12.3,0.0,0.0,0.9452
2026-02-02 17:45:00+00:00,2.27,22.0,27.7,63.2,2.25,18.2,0.45,0.47,0.9748
2026-02-02 17:50:00+00:00,0.0,0.0,27.3,64.9,2.46,21.8,0.0,0.0,0.9526
2026-02-02 17:55:00+00:00,15.73,7.9,26.4,63.0,2.55,13.5,3.15,3.26,0.9655
2026-02-02 18:00:00+00:00,8.31,20.9,26.3,63.0,1.8,13.2,1.66,1.75,0.9518
2026-02-02 18:05:00+00:00,13.84,8.7,26.6,64.7,2.62,13.9,2.77,2.81,0.9832
2026-02-02 18:10:00+00:00,26.43,0.0,26.5,62.1,2.45,18.4,5.29,5.44,0.9713
2026-02-02 18:15:00+00:00,2.91,0.0,26.5,62.6,1.58,21.6,0.58,0.62,0.9409
2026-02-02 18:20:00+00:00,9.29,0.0,27.4,62.5,1.84,10.8,1.86,1.9,0.9796
2026-02-02 18:25:00+00:00,20.31,0.0,26.6,63.7,2.31,10.4,4.06,4.32,0.941
2026-02-02 18:30:00+00:00,0.0,0.0,27.0,72.8,2.2,30.6,0.0,0.0,0.983
2026-02-02 18:35:00+00:00,15.63,11.9,26.5,70.6,2.32,36.1,3.13,3.25,0.9629
2026-02-02 18:40:00+00:00,4.83,8.4,26.7,69.1,2.2,38.6,0.97,1.01,0.9558
2026-02-02 18:45:00+00:00,0.0,0.0,26.7,67.0,2.56,39.3,0.0,0.0,0.9605
2026-02-02 18:50:00+00:00,0.0,0.0,27.7,72.7,2.12,26.7,0.0,0.0,0.9526
2026-02-02 18:55:00+00:00,0.0,0.0,26.2,69.2,2.04,35.0,0.0,0.0,0.9467
2026-02-02 19:00:00+00:00,0.0,14.2,26.8,69.3,1.84,32.9,0.0,0.0,0.9738
2026-02-02 19:05:00+00:00,42.88,24.6,27.5,71.1,1.87,37.7,8.58,8.95,0.9579
2026-02-02 19:10:00+00:00,7.41,21.2,26.5,68.7,2.33,35.8,1.48,1.53,0.9674
2026-02-02 19:15:00+00:00,0.0,0.0,26.2,67.3,2.2,29.3,0.0,0.0,0.9515
2026-02-02 19:20:00+00:00,3.3,12.9,27.4,68.4,1.7,33.9,0.66,0.69,0.9534
2026-02-02 19:25:00+00:00,38.38,18.0,27.8,69.8,2.53,31.5,7.68,7.82,0.9822
2026-02-02 19:30:00+00:00,20.49,0.0,27.4,67.4,2.11,29.4,4.1,4.2,0.9761
2026-02-02 19:35:00+00:00,16.16,19.7,26.4,71.6,1.82,38.1,3.23,3.32,0.9726
2026-02-02 19:40:00+00:00,0.0,0.0,26.9,71.6,2.18,41.3,0.0,0.0,0.97
2026-02-02 19:45:00+00:00,1.26,0.0,26.7,70.8,1.55,40.6,0.25,0.26,0.9508
2026-02-02 19:50:00+00:00,0.0,8.3,26.5,72.3,2.62,29.8,0.0,0.0,0.9679
2026-02-02 19:55:00+00:00,0.0,0.0,26.5,68.7,1.66,38.4,0.0,0.0,0.9413
2026-02-02 20:00:00+00:00,0.0,17.0,27.0,70.6,1.98,27.9,0.0,0.0,0.9435
2026-02-02 20:05:00+00:00,15.72,7.1,27.7,73.0,2.31,27.4,3.14,3.24,0.9709
2026-02-02 20:10:00+00:00,32.79,17.5,26.4,68.4,2.78,38.4,6.56,6.72,0.9756
2026-02-02 20:15:00+00:00,23.92,0.0,26.5,71.1,1.97,28.6,4.78,4.98,0.9612
2026-02-02 20:20:00+00:00,0.0,0.0,26.7,71.2,1.75,29.3,0.0,0.0,0.9723
2026-02-02 20:25:00+00:00,0.0,0.0,27.5,72.5,2.22,27.6,0.0,0.0,0.9527
2026-02-02 20:30:00+00:00,0.0,0.0,26.8,67.0,2.33,32.2,0.0,0.0,0.9402
2026-02-02 20:35:00+00:00,23.54,21.4,27.4,68.4,2.44,36.4,4.71,4.92,0.9568
2026-02-02 20:40:00+00:00,9.89,1.4,27.0,70.3,2.3,31.4,1.98,2.09,0.9443
2026-02-02 20:45:00+00:00,0.0,1.4,26.3,72.0,1.67,39.6,0.0,0.0,0.9612
2026-02-02 20:50:00+00:00,12.08,0.0,27.1,72.0,2.36,34.4,2.42,2.54,0.9509
2026-02-02 20:55:00+00:00,0.0,0.0,27.2,67.4,2.71,29.7,0.0,0.0,0.9794
2026-02-02 21:00:00+00:00,0.0,0.0,27.5,67.4,2.23,40.6,0.0,0.0,0.956
2026-02-02 21:05:00+00:00,0.61,12.5,27.5,68.6,1.55,27.6,0.12,0.13,0.9819
2026-02-02 21:10:00+00:00,29.06,27.6,26.4,71.4,2.19,29.4,5.81,6.11,0.9506
2026-02-02 21:15:00+00:00,15.79,7.5,26.5,71.5,2.04,28.1,3.16,3.31,0.9555
2026-02-02 21:20:00+00:00,0.0,0.0,27.3,72.3,1.72,29.2,0.0,0.0,0.9546
2026-02-02 21:25:00+00:00,29.49,0.0,27.8,69.7,1.96,31.3,5.9,6.18,0.954
2026-02-02 21:30:00+00:00,3.79,0.0,27.4,69.6,2.44,35.7,0.76,0.8,0.949
2026-02-02 21:35:00+00:00,9.6,15.9,27.7,68.5,2.75,33.3,1.92,1.97,0.9721
2026-02-02 21:40:00+00:00,16.75,29.0,27.2,70.1,2.79,31.1,3.35,3.53,0.9494
2026-02-02 21:45:00+00:00,24.46,21.3,26.2,71.9,2.4,30.7,4.89,5.07,0.9644
2026-02-02 21:50:00+00:00,17.43,25.6,26.4,67.2,1.96,28.6,3.49,3.61,0.9656
2026-02-02 21:55:00+00:00,14.06,0.0,27.5,67.6,2.02,40.3,2.81,2.89,0.9719
2026-02-02 22:00:00+00:00,41.93,17.6,26.5,72.0,2.4,35.2,8.39,8.68,0.9662
2026-02-02 22:05:00+00:00,16.25,0.0,27.4,70.5,1.6,27.4,3.25,3.4,0.955
2026-02-02 22:10:00+00:00,28.05,19.0,26.9,72.2,2.63,29.9,5.61,5.81,0.9665
2026-02-02 22:15:00+00:00,2.4,0.0,27.4,69.3,1.9,27.2,0.48,0.51,0.9461
2026-02-02 22:20:00+00:00,0.0,0.1,26.6,67.3,2.45,32.4,0.0,0.0,0.9662
2026-02-02 22:25:00+00:00,0.0,0.3,26.6,68.7,2.01,28.5,0.0,0.0,0.9651
2026-02-02 22:30:00+00:00,0.0,0.0,26.8,67.5,2.15,38.1,0.0,0.0,0.9454
2026-02-02 22:35:00+00:00,17.67,3.6,27.0,70.9,1.75,35.8,3.53,3.72,0.9505
2026-02-02 22:40:00+00:00,10.3,0.0,27.4,68.9,2.7,27.9,2.06,2.15,0.9584
2026-02-02 22:45:00+00:00,29.26,0.0,26.7,70.6,1.53,31.1,5.85,6.05,0.9671
2026-02-02 22:50:00+00:00,11.17,29.4,26.9,67.9,1.56,38.8,2.23,2.34,0.9562
2026-02-02 22:55:00+00:00,40.91,15.5,27.6,67.7,1.57,40.8,8.18,8.36,0.9785
2026-02-02 23:00:00+00:00,0.0,19.2,26.2,71.2,1.64,33.3,0.0,0.0,0.9488
2026-02-02 23:05:00+00:00,16.06,2.3,26.5,70.1,1.84,33.8,3.21,3.4,0.9457
2026-02-02 23:10:00+00:00,0.0,11.9,26.2,70.5,2.36,27.2,0.0,0.0,0.9521
2026-02-02 23:15:00+00:00,10.52,17.4,27.2,67.3,2.35,26.7,2.1,2.21,0.9516
2026-02-02 23:20:00+00:00,29.9,21.1,27.3,72.2,1.52,39.6,5.98,6.3,0.9498
2026-02-02 23:25:00+00:00,1.89,0.0,27.8,67.6,1.91,39.5,0.38,0.4,0.9478
2026-02-02 23:30:00+00:00,1.8,0.0,26.9,72.6,1.53,30.3,0.36,0.38,0.9544
2026-02-02 23:35:00+00:00,0.0,0.0,26.5,69.1,1.96,35.9,0.0,0.0,0.9834
2026-02-02 23:40:00+00:00,18.97,0.1,27.5,70.8,2.64,39.9,3.79,4.03,0.9407
2026-02-02 23:45:00+00:00,0.0,3.3,26.6,67.9,2.67,36.4,0.0,0.0,0.9566
2026-02-02 23:50:00+00:00,6.56,27.6,27.2,70.8,1.8,30.1,1.31,1.33,0.983
2026-02-02 23:55:00+00:00,26.9,24.6,26.7,70.3,1.77,28.6,5.38,5.51,0.9754
2026-02-03 00:00:00+00:00,51.35,21.8,26.7,71.2,2.18,28.6,10.27,10.44,0.9833
2026-02-03 00:05:00+00:00,26.92,0.0,27.7,72.5,1.91,34.9,5.38,5.7,0.9447
2026-02-03 00:10:00+00:00,0.0,0.0,27.6,71.4,2.5,39.7,0.0,0.0,0.9579
2026-02-03 00:15:00+00:00,16.75,0.0,27.7,72.4,2.71,30.6,3.35,3.55,0.9442
2026-02-03 00:20:00+00:00,0.0,0.0,27.4,70.7,1.85,35.0,0.0,0.0,0.9498
2026-02-03 00:25:00+00:00,17.45,11.2,26.8,71.1,2.12,34.1,3.49,3.59,0.9714
2026-02-03 00:30:00+00:00,0.0,0.0,27.6,69.9,1.68,29.4,0.0,0.0,0.9738
2026-02-03 00:35:00+00:00,15.47,0.0,26.8,69.5,2.5,41.4,3.09,3.28,0.9423
2026-02-03 00:40:00+00:00,49.21,65.2,28.0,69.9,1.99,33.4,9.84,10.28,0.9576
2026-02-03 00:45:00+00:00,73.13,68.2,27.5,68.9,2.39,37.7,14.63,15.19,0.963
2026-02-03 00:50:00+00:00,117.96,89.3,27.9,69.7,2.71,27.2,23.59,24.51,0.9627
2026-02-03 00:55:00+00:00,90.24,104.1,28.2,70.1,2.48,27.3,18.05,18.85,0.9573
2026-02-03 01:00:00+00:00,126.9,127.5,28.2,69.5,2.49,27.4,25.38,26.84,0.9458
2026-02-03 01:05:00+00:00,132.7,122.8,28.9,67.7,2.74,40.6,26.54,28.07,0.9455
2026-02-03 01:10:00+00:00,136.05,140.6,28.2,70.5,2.69,29.6,27.21,28.62,0.9506
2026-02-03 01:15:00+00:00,179.35,185.7,29.4,71.3,1.95,28.3,35.87,37.53,0.9557
2026-02-03 01:20:00+00:00,161.59,171.9,29.6,70.1,3.06,32.2,32.32,33.18,0.9739
2026-02-03 01:25:00+00:00,209.39,200.4,29.6,67.9,2.99,29.2,41.88,43.7,0.9583
2026-02-03 01:30:00+00:00,208.07,230.0,29.5,70.8,2.04,28.5,41.61,43.02,0.9674
2026-02-03 01:35:00+00:00,208.16,228.8,30.4,70.3,1.93,39.8,41.63,43.1,0.9659
2026-02-03 01:40:00+00:00,246.12,243.1,29.3,70.6,2.27,34.8,49.22,51.04,0.9645
2026-02-03 01:45:00+00:00,244.19,238.6,29.7,70.9,2.03,39.3,48.84,49.98,0.9771
2026-02-03 01:50:00+00:00,308.79,307.9,29.7,69.5,2.24,36.6,61.76,63.64,0.9705
2026-02-03 01:55:00+00:00,285.91,316.8,30.1,69.7,2.8,40.5,57.18,60.01,0.9528
2026-02-03 02:00:00+00:00,280.76,309.0,30.1,69.6,2.79,30.9,56.15,57.85,0.9706
2026-02-03 02:05:00+00:00,340.17,334.5,31.1,71.2,2.9,28.2,68.03,70.31,0.9677
2026-02-03 02:10:00+00:00,345.76,348.3,31.5,72.6,3.42,30.8,69.15,72.52,0.9536
2026-02-03 02:15:00+00:00,393.39,395.3,31.2,67.8,2.89,34.3,78.68,81.83,0.9615
2026-02-03 02:20:00+00:00,384.94,388.2,32.0,72.9,2.19,26.9,76.99,81.5,0.9447
2026-02-03 02:25:00+00:00,411.12,415.5,32.6,69.5,2.66,34.9,82.22,87.48,0.9399
2026-02-03 02:30:00+00:00,358.58,400.2,32.5,68.8,2.91,31.4,71.72,73.92,0.9702
2026-02-03 02:35:00+00:00,419.47,442.2,32.4,67.2,2.51,31.5,83.89,86.52,0.9696
2026-02-03 02:40:00+00:00,450.09,461.9,32.6,69.9,3.12,39.9,90.02,94.31,0.9544
2026-02-03 02:45:00+00:00,428.53,454.0,32.9,72.0,2.72,37.4,85.71,88.95,0.9635
2026-02-03 02:50:00+00:00,456.09,485.2,33.2,72.3,2.82,41.1,91.22,96.96,0.9408
2026-02-03 02:55:00+00:00,501.4,496.3,33.5,70.4,2.89,35.5,100.28,103.04,0.9732
2026-02-03 03:00:00+00:00,474.7,492.0,32.3,69.5,3.06,30.1,94.94,96.66,0.9822
2026-02-03 03:05:00+00:00,486.66,505.5,32.6,71.7,3.45,40.2,97.33,103.49,0.9405
2026-02-03 03:10:00+00:00,530.95,531.3,32.9,72.5,3.42,34.4,106.19,112.27,0.9458
2026-02-03 03:15:00+00:00,540.87,564.3,34.3,71.1,2.66,37.4,108.17,111.35,0.9715
2026-02-03 03:20:00+00:00,506.67,528.6,34.4,71.1,3.29,27.8,101.33,107.64,0.9414
2026-02-03 03:25:00+00:00,550.32,581.1,33.6,70.5,2.94,39.9,110.06,116.1,0.948
2026-02-03 03:30:00+00:00,523.91,573.6,34.0,52.7,2.75,30.6,104.78,108.31,0.9674
2026-02-03 03:35:00+00:00,545.62,579.4,34.0,53.9,2.77,37.1,109.12,114.82,0.9504
2026-02-03 03:40:00+00:00,604.23,616.2,34.1,54.7,2.78,33.6,120.85,128.0,0.9441
2026-02-03 03:45:00+00:00,606.74,617.0,34.0,55.6,3.4,39.1,121.35,125.47,0.9671
2026-02-03 03:50:00+00:00,641.45,652.2,35.0,56.0,3.34,41.1,128.29,133.59,0.9603
2026-02-03 03:55:00+00:00,648.19,663.4,35.5,54.8,3.26,36.8,129.64,135.0,0.9603
2026-02-03 04:00:00+00:00,624.25,639.1,35.5,55.7,3.88,32.4,124.85,128.8,0.9693
2026-02-03 04:05:00+00:00,659.61,689.5,35.0,52.2,3.33,31.8,131.92,139.3,0.9471
2026-02-03 04:10:00+00:00,646.64,683.3,34.6,52.6,3.79,38.5,129.33,133.52,0.9686
2026-02-03 04:15:00+00:00,689.63,689.2,35.2,54.5,3.55,34.8,137.93,144.18,0.9566
2026-02-03 04:20:00+00:00,688.29,715.9,35.6,56.7,3.33,38.4,137.66,144.9,0.95
2026-02-03 04:25:00+00:00,648.42,681.3,36.2,55.4,3.41,35.4,129.68,134.48,0.9643
2026-02-03 04:30:00+00:00,680.91,696.4,36.4,52.4,2.94,38.8,136.18,142.39,0.9564
2026-02-03 04:35:00+00:00,712.71,734.2,35.1,56.9,3.97,40.1,142.54,151.74,0.9394
2026-02-03 04:40:00+00:00,691.87,712.1,35.9,54.3,3.58,29.5,138.37,145.1,0.9536
2026-02-03 04:45:00+00:00,724.08,766.1,35.7,57.7,3.41,41.3,144.82,153.51,0.9434
2026-02-03 04:50:00+00:00,747.24,778.3,35.9,52.8,3.24,32.1,149.45,158.69,0.9418
2026-02-03 04:55:00+00:00,753.99,775.8,35.9,57.2,4.0,30.1,150.8,157.56,0.9571
2026-02-03 05:00:00+00:00,704.43,756.6,36.0,55.3,3.75,33.7,140.89,147.27,0.9567
2026-02-03 05:05:00+00:00,730.97,790.7,35.8,58.0,3.77,28.6,146.19,155.51,0.9401
2026-02-03 05:10:00+00:00,735.77,775.9,36.3,57.9,3.02,36.2,147.15,153.3,0.9599
2026-02-03 05:15:00+00:00,750.11,788.9,36.4,53.1,3.58,34.8,150.02,157.03,0.9554
2026-02-03 05:20:00+00:00,752.13,794.5,36.7,57.1,3.24,34.1,150.43,156.05,0.9639
2026-02-03 05:25:00+00:00,795.11,822.2,36.7,56.2,3.09,33.8,159.02,168.14,0.9458
2026-02-03 05:30:00+00:00,809.62,827.4,37.4,56.7,3.55,27.7,161.92,171.65,0.9433
2026-02-03 05:35:00+00:00,765.38,817.3,37.5,52.5,3.78,38.5,153.08,162.55,0.9417
2026-02-03 05:40:00+00:00,780.31,823.6,36.7,55.1,3.57,37.5,156.06,158.83,0.9826
2026-02-03 05:45:00+00:00,766.5,798.0,36.1,57.5,3.95,37.4,153.3,162.71,0.9421
2026-02-03 05:50:00+00:00,745.96,794.1,36.1,57.9,4.03,35.9,149.19,158.2,0.9431
2026-02-03 05:55:00+00:00,770.2,838.0,36.5,52.8,3.35,39.4,154.04,163.11,0.9444
2026-02-03 06:00:00+00:00,799.53,825.0,36.4,54.7,4.04,30.5,159.91,166.36,0.9612
2026-02-03 06:05:00+00:00,783.15,843.3,36.7,52.5,3.18,40.6,156.63,162.87,0.9617
2026-02-03 06:10:00+00:00,814.89,839.6,36.5,54.6,3.82,29.7,162.98,170.68,0.9549
2026-02-03 06:15:00+00:00,816.66,840.1,36.4,53.0,3.52,31.1,163.33,167.83,0.9732
2026-02-03 06:20:00+00:00,748.9,818.5,37.3,54.8,3.19,39.6,149.78,152.67,0.9811
2026-02-03 06:25:00+00:00,802.63,837.0,37.7,56.1,3.05,40.3,160.53,163.4,0.9824
2026-02-03 06:30:00+00:00,818.03,851.6,37.6,54.0,3.35,28.0,163.61,170.96,0.957
2026-02-03 06:35:00+00:00,811.05,841.3,37.4,55.5,3.25,31.6,162.21,171.2,0.9475
2026-02-03 06:40:00+00:00,790.98,836.1,37.5,52.1,3.13,28.1,158.2,166.66,0.9492
2026-02-03 06:45:00+00:00,790.28,806.3,36.2,52.6,4.22,36.4,158.06,160.93,0.9821
2026-02-03 06:50:00+00:00,821.89,835.9,36.4,57.1,3.16,36.4,164.38,170.37,0.9648
2026-02-03 06:55:00+00:00,812.26,845.4,37.3,53.5,3.6,40.6,162.45,165.62,0.9809
2026-02-03 07:00:00+00:00,748.56,815.1,37.6,56.6,3.41,29.0,149.71,153.65,0.9743
2026-02-03 07:05:00+00:00,770.28,806.9,36.2,57.7,3.33,33.2,154.06,157.01,0.9812
2026-02-03 07:10:00+00:00,765.65,794.7,36.8,52.9,3.98,29.8,153.13,156.19,0.9804
2026-02-03 07:15:00+00:00,775.61,786.8,36.1,55.4,3.3,33.2,155.12,163.97,0.9461
2026-02-03 07:20:00+00:00,797.31,832.9,37.0,53.6,3.87,40.1,159.46,165.66,0.9626
2026-02-03 07:25:00+00:00,767.42,802.3,36.6,57.1,3.97,38.3,153.48,163.36,0.9395
2026-02-03 07:30:00+00:00,790.32,817.4,36.6,55.4,4.16,31.9,158.06,165.1,0.9574
2026-02-03 07:35:00+00:00,782.66,821.0,35.9,55.2,4.19,27.7,156.53,160.73,0.9739
2026-02-03 07:40:00+00:00,759.43,768.9,35.8,54.3,3.18,37.0,151.89,156.95,0.9677
2026-02-03 07:45:00+00:00,735.52,757.7,36.7,56.4,3.1,29.4,147.1,152.27,0.9661
2026-02-03 07:50:00+00:00,713.01,750.5,36.5,53.8,3.6,39.1,142.6,144.89,0.9842
2026-02-03 07:55:00+00:00,718.68,743.7,36.8,52.3,3.05,38.6,143.74,149.73,0.96
2026-02-03 08:00:00+00:00,730.98,786.1,35.7,55.5,4.09,27.1,146.2,150.91,0.9688
2026-02-03 08:05:00+00:00,722.0,781.6,35.4,56.2,3.04,29.1,144.4,151.49,0.9532
2026-02-03 08:10:00+00:00,714.82,746.5,35.5,55.5,3.92,28.1,142.96,146.58,0.9753
2026-02-03 08:15:00+00:00,716.04,759.5,35.9,56.9,4.12,36.7,143.21,145.64,0.9833
2026-02-03 08:20:00+00:00,669.04,711.4,36.4,56.8,3.82,35.4,133.81,141.63,0.9448
2026-02-03 08:25:00+00:00,660.09,719.5,36.1,55.3,3.39,40.4,132.02,139.87,0.9439
2026-02-03 08:30:00+00:00,671.2,722.5,36.1,52.1,3.43,26.6,134.24,142.3,0.9434
2026-02-03 08:35:00+00:00,681.78,729.8,35.4,56.8,3.79,36.9,136.36,140.84,0.9682
2026-02-03 08:40:00+00:00,660.98,691.8,36.1,55.7,2.81,29.2,132.2,134.6,0.9821
2026-02-03 08:45:00+00:00,677.62,704.2,35.1,52.0,3.05,28.3,135.52,143.61,0.9437
2026-02-03 08:50:00+00:00,650.88,692.7,35.3,53.3,3.73,36.4,130.18,137.3,0.9481
2026-02-03 08:55:00+00:00,620.93,677.7,35.8,54.8,2.94,36.6,124.19,128.24,0.9684
2026-02-03 09:00:00+00:00,641.02,651.8,34.7,56.8,3.68,27.2,128.2,130.69,0.981
2026-02-03 09:05:00+00:00,641.41,661.7,34.8,52.7,3.83,37.4,128.28,134.46,0.954
2026-02-03 09:10:00+00:00,633.87,643.8,34.4,56.7,3.07,28.0,126.77,129.56,0.9785
2026-02-03 09:15:00+00:00,607.41,604.6,34.5,54.9,3.79,28.7,121.48,126.57,0.9598
2026-02-03 09:20:00+00:00,542.34,587.6,34.7,55.8,3.87,29.6,108.47,111.76,0.9705
2026-02-03 09:25:00+00:00,575.9,575.2,34.8,54.8,2.81,31.7,115.18,119.17,0.9665
2026-02-03 09:30:00+00:00,545.98,592.7,34.2,53.0,3.82,39.4,109.2,111.66,0.9779
2026-02-03 09:35:00+00:00,593.66,601.3,34.1,57.0,2.9,37.5,118.73,124.92,0.9505
2026-02-03 09:40:00+00:00,512.32,563.2,34.4,55.6,2.71,35.1,102.46,104.19,0.9835
2026-02-03 09:45:00+00:00,541.48,543.2,34.0,52.2,3.18,33.7,108.3,110.92,0.9763
2026-02-03 09:50:00+00:00,476.09,515.7,33.5,52.1,3.42,40.8,95.22,99.95,0.9527
2026-02-03 09:55:00+00:00,491.4,492.8,33.2,53.8,3.35,39.4,98.28,104.5,0.9405
2026-02-03 10:00:00+00:00,499.27,519.5,33.7,54.4,3.44,32.1,99.85,103.17,0.9679
2026-02-03 10:05:00+00:00,433.34,463.0,33.5,54.0,2.43,32.9,86.67,88.26,0.9819
2026-02-03 10:10:00+00:00,448.91,491.7,33.2,52.5,3.51,37.6,89.78,91.44,0.9819
2026-02-03 10:15:00+00:00,449.6,482.5,31.9,54.2,3.14,32.0,89.92,93.23,0.9645
2026-02-03 10:20:00+00:00,442.75,456.6,31.9,57.9,2.62,28.2,88.55,90.21,0.9816
2026-02-03 10:25:00+00:00,430.09,456.3,31.7,56.5,2.57,31.8,86.02,88.68,0.97
2026-02-03 10:30:00+00:00,389.2,387.1,31.8,54.9,2.93,28.4,77.84,80.26,0.9699
2026-02-03 10:35:00+00:00,400.75,385.1,32.0,56.8,3.45,38.7,80.15,85.06,0.9423
2026-02-03 10:40:00+00:00,346.66,379.1,30.9,57.4,2.57,40.9,69.33,72.84,0.9518
2026-02-03 10:45:00+00:00,383.25,365.3,32.0,55.1,2.98,30.9,76.65,79.53,0.9637
2026-02-03 10:50:00+00:00,354.06,340.1,31.1,55.9,2.51,27.5,70.81,74.55,0.9498
